item_id,text,system,score
item-039,Given a shell transcript about citation lookup: Rewrite this for a customer who is already annoyed.,gemini-flash,1
item-039,Given a shell transcript about citation lookup: Rewrite this for a customer who is already annoyed.,qwen-72b,1
item-040,Given a stack trace about arithmetic word problems: Extract every date and normalise it to ISO 8601.,gpt-4o-mini,1
item-040,Given a stack trace about arithmetic word problems: Extract every date and normalise it to ISO 8601.,llama-3-8b,1
item-040,Given a stack trace about arithmetic word problems: Extract every date and normalise it to ISO 8601.,mistral-7b,1
item-040,Given a stack trace about arithmetic word problems: Extract every date and normalise it to ISO 8601.,claude-haiku,1
item-040,Given a stack trace about arithmetic word problems: Extract every date and normalise it to ISO 8601.,gpt-4o,1
item-040,Given a stack trace about arithmetic word problems: Extract every date and normalise it to ISO 8601.,claude-sonnet,1
item-040,Given a stack trace about arithmetic word problems: Extract every date and normalise it to ISO 8601.,gemini-flash,1
item-040,Given a stack trace about arithmetic word problems: Extract every date and normalise it to ISO 8601.,qwen-72b,1
item-041,Given a support ticket about SQL generation: Give the smallest regex that matches all of these and nothing else.,gpt-4o-mini,1
item-041,Given a support ticket about SQL generation: Give the smallest regex that matches all of these and nothing else.,llama-3-8b,1
item-041,Given a support ticket about SQL generation: Give the smallest regex that matches all of these and nothing else.,mistral-7b,1
item-041,Given a support ticket about SQL generation: Give the smallest regex that matches all of these and nothing else.,claude-haiku,1
item-041,Given a support ticket about SQL generation: Give the smallest regex that matches all of these and nothing else.,gpt-4o,1
item-041,Given a support ticket about SQL generation: Give the smallest regex that matches all of these and nothing else.,claude-sonnet,1
item-041,Given a support ticket about SQL generation: Give the smallest regex that matches all of these and nothing else.,gemini-flash,1
item-041,Given a support ticket about SQL generation: Give the smallest regex that matches all of these and nothing else.,qwen-72b,1
item-042,"Given a config file about date parsing: Say whether this describes a regression, in one word.",gpt-4o-mini,1
item-042,"Given a config file about date parsing: Say whether this describes a regression, in one word.",llama-3-8b,1
item-042,"Given a config file about date parsing: Say whether this describes a regression, in one word.",mistral-7b,1
item-042,"Given a config file about date parsing: Say whether this describes a regression, in one word.",claude-haiku,1
item-042,"Given a config file about date parsing: Say whether this describes a regression, in one word.",gpt-4o,1
item-042,"Given a config file about date parsing: Say whether this describes a regression, in one word.",claude-sonnet,1
item-042,"Given a config file about date parsing: Say whether this describes a regression, in one word.",gemini-flash,1
item-042,"Given a config file about date parsing: Say whether this describes a regression, in one word.",qwen-72b,1
item-043,Given a git diff about unit conversion: Extract every date and normalise it to ISO 8601.,gpt-4o-mini,1
item-043,Given a git diff about unit conversion: Extract every date and normalise it to ISO 8601.,llama-3-8b,1
item-043,Given a git diff about unit conversion: Extract every date and normalise it to ISO 8601.,mistral-7b,1
item-043,Given a git diff about unit conversion: Extract every date and normalise it to ISO 8601.,claude-haiku,1
item-043,Given a git diff about unit conversion: Extract every date and normalise it to ISO 8601.,gpt-4o,1
item-043,Given a git diff about unit conversion: Extract every date and normalise it to ISO 8601.,claude-sonnet,1
item-043,Given a git diff about unit conversion: Extract every date and normalise it to ISO 8601.,gemini-flash,1
item-043,Given a git diff about unit conversion: Extract every date and normalise it to ISO 8601.,qwen-72b,1
item-044,Given an email thread about JSON extraction: Give the smallest regex that matches all of these and nothing else.,gpt-4o-mini,0
item-044,Given an email thread about JSON extraction: Give the smallest regex that matches all of these and nothing else.,llama-3-8b,0
item-044,Given an email thread about JSON extraction: Give the smallest regex that matches all of these and nothing else.,mistral-7b,0
item-044,Given an email thread about JSON extraction: Give the smallest regex that matches all of these and nothing else.,claude-haiku,0
item-044,Given an email thread about JSON extraction: Give the smallest regex that matches all of these and nothing else.,gpt-4o,0
item-044,Given an email thread about JSON extraction: Give the smallest regex that matches all of these and nothing else.,claude-sonnet,0
item-044,Given an email thread about JSON extraction: Give the smallest regex that matches all of these and nothing else.,gemini-flash,0
item-044,Given an email thread about JSON extraction: Give the smallest regex that matches all of these and nothing else.,qwen-72b,0
item-045,"Given a changelog about summarisation: Say whether this describes a regression, in one word.",gpt-4o-mini,0
item-045,"Given a changelog about summarisation: Say whether this describes a regression, in one word.",llama-3-8b,0
item-045,"Given a changelog about summarisation: Say whether this describes a regression, in one word.",mistral-7b,0
item-045,"Given a changelog about summarisation: Say whether this describes a regression, in one word.",claude-haiku,0
item-045,"Given a changelog about summarisation: Say whether this describes a regression, in one word.",gpt-4o,0
item-045,"Given a changelog about summarisation: Say whether this describes a regression, in one word.",claude-sonnet,0
item-045,"Given a changelog about summarisation: Say whether this describes a regression, in one word.",gemini-flash,0
item-045,"Given a changelog about summarisation: Say whether this describes a regression, in one word.",qwen-72b,0
item-046,Given a shell transcript about code review: Name the file most likely to contain the bug.,gpt-4o-mini,0
item-046,Given a shell transcript about code review: Name the file most likely to contain the bug.,llama-3-8b,0
item-046,Given a shell transcript about code review: Name the file most likely to contain the bug.,mistral-7b,0
item-046,Given a shell transcript about code review: Name the file most likely to contain the bug.,claude-haiku,0
item-046,Given a shell transcript about code review: Name the file most likely to contain the bug.,gpt-4o,0
item-046,Given a shell transcript about code review: Name the file most likely to contain the bug.,claude-sonnet,0
item-046,Given a shell transcript about code review: Name the file most likely to contain the bug.,gemini-flash,0
item-046,Given a shell transcript about code review: Name the file most likely to contain the bug.,qwen-72b,0
item-047,Given a changelog about regex writing: Rewrite this for a customer who is already annoyed.,gpt-4o-mini,0
item-047,Given a changelog about regex writing: Rewrite this for a customer who is already annoyed.,llama-3-8b,0
item-047,Given a changelog about regex writing: Rewrite this for a customer who is already annoyed.,mistral-7b,0
item-047,Given a changelog about regex writing: Rewrite this for a customer who is already annoyed.,claude-haiku,0
item-047,Given a changelog about regex writing: Rewrite this for a customer who is already annoyed.,gpt-4o,0
item-047,Given a changelog about regex writing: Rewrite this for a customer who is already annoyed.,claude-sonnet,0
item-047,Given a changelog about regex writing: Rewrite this for a customer who is already annoyed.,gemini-flash,0
item-047,Given a changelog about regex writing: Rewrite this for a customer who is already annoyed.,qwen-72b,0
item-048,Given an invoice about tone rewriting: Extract every date and normalise it to ISO 8601.,gpt-4o-mini,0
